p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.72100032074474e-47	0.345632721386899	0.37	0.258	5.10976650232654e-43	1	Slc1a1
2.76354394703471e-47	0.783334031628323	0.158	0.089	5.18965917813648e-43	1	Sel1l3
2.97213099191378e-47	0.393725563156098	0.317	0.215	5.58136478971488e-43	1	Cluh
3.01023169502922e-47	0.582616797290406	0.21	0.128	5.65291410009538e-43	1	Knop1
3.16019246952538e-47	0.532874318367912	0.242	0.154	5.93452543852172e-43	1	Cbx1
3.88810909721107e-47	1.20310597523085	0.091	0.04	7.30148007365267e-43	1	Cramp1l
3.97805461455489e-47	1.32470520659063	0.073	0.029	7.47038876067263e-43	1	Tnnc1
4.24265161117179e-47	0.878564763191844	0.129	0.067	7.9672754606195e-43	1	Lrif1
4.33793082042092e-47	0.261567444652447	0.529	0.391	8.14620028766844e-43	1	Sec62
4.43369410342219e-47	0.758583679916202	0.168	0.096	8.32603415681653e-43	1	Mia3
5.5807836025826e-47	0.792590325015708	0.148	0.081	1.04801535272899e-42	1	4732463B04Rik
6.04272125646668e-47	0.939849641672507	0.135	0.072	1.13476262475188e-42	1	Zc3h18
6.62610785360683e-47	0.722805116043183	0.174	0.101	1.24431679382883e-42	1	Afg3l1
6.68420136012763e-47	1.09336955763983	0.111	0.055	1.25522617341837e-42	1	Rsf1
6.70440484793922e-47	0.468887502580857	0.318	0.218	1.25902018639451e-42	1	Ahcyl1
7.05503872945199e-47	0.744928752554611	0.164	0.093	1.32486572300379e-42	1	Gcnt2
7.72138014216457e-47	0.80983444174024	0.149	0.082	1.44999797689708e-42	1	Tmprss2
1.17588799430572e-46	0.644258555703369	0.17	0.097	2.20820006450672e-42	1	Psmc4
1.1786513665311e-46	0.926381490505456	0.121	0.061	2.21338940120875e-42	1	Vps9d1
1.2481207413728e-46	0.837526463285145	0.139	0.074	2.34384594022399e-42	1	Lars2
1.25653963913988e-46	0.636698688872121	0.201	0.122	2.35965578834079e-42	1	Fbxw2
1.27620784988602e-46	1.32580424468644	0.077	0.032	2.39659072130097e-42	1	Harbi1
1.32115192756702e-46	1.03580628860595	0.122	0.063	2.48099120477811e-42	1	Srpk2
1.4633925155534e-46	0.738041554940868	0.167	0.096	2.74810480495772e-42	1	Usp7
2.01648188782326e-46	1.09585672499596	0.105	0.05	3.7867513371433e-42	1	Piga
2.33084758380671e-46	0.541352636210206	0.235	0.149	4.37709867763062e-42	1	B3gat2
2.58644332219232e-46	1.40327819683586	0.067	0.026	4.85708191474496e-42	1	AU041133
3.12658089625686e-46	1.09650422099258	0.106	0.051	5.87140626508075e-42	1	Ylpm1
3.60531593092117e-46	1.29058390048362	0.074	0.03	6.77042278667687e-42	1	2900076A07Rik
4.18211041458342e-46	1.42449871909854	0.066	0.025	7.85358514754621e-42	1	Styx
4.45647390282756e-46	0.255273927373607	0.623	0.475	8.36881234211987e-42	1	Atp6v0b
4.86850109481245e-46	1.0183703769155	0.111	0.055	9.1425582059483e-42	1	Ccdc174
5.00795522061283e-46	1.10962329281941	0.097	0.045	9.40443910878884e-42	1	Zfp942
5.71765997109572e-46	0.994789953608162	0.114	0.057	1.07371936597207e-41	1	Xpo1
5.94791617396938e-46	1.38130702578215	0.073	0.029	1.11695917830971e-41	1	Camk2g
6.24386944185949e-46	1.05196672391132	0.095	0.043	1.17253624248679e-41	1	Klc1
6.49780939366602e-46	0.369570997042433	0.411	0.3	1.22022362603654e-41	1	Nap1l1
7.09090055180351e-46	0.970829982074871	0.114	0.057	1.33160021462318e-41	1	Phactr2
7.43205399107266e-46	0.686192275333524	0.199	0.122	1.39566541898353e-41	1	Arhgap42
7.71552954413301e-46	0.605448403501228	0.212	0.132	1.44889929309274e-41	1	Snhg12
8.01137091666714e-46	1.14749752336527	0.093	0.043	1.50445534444092e-41	1	Zfp507
8.40546170970025e-46	0.513587235436341	0.213	0.132	1.57846165446461e-41	1	Mgat1
8.66757068975208e-46	1.09269722475857	0.104	0.05	1.62768309982854e-41	1	Cfap97
1.02511151241858e-45	0.888028555989136	0.126	0.066	1.92505690917086e-41	1	Cdcp1
1.16890863545548e-45	1.54805032727728	0.064	0.024	2.19509352652185e-41	1	Shroom3
1.19644469415729e-45	1.02703979138354	0.108	0.053	2.24680349115798e-41	1	Pnpla6
1.35961033015505e-45	0.940280043875362	0.116	0.059	2.55321223899818e-41	1	Gpr107
1.55168007698285e-45	0.665623480293243	0.172	0.1	2.9139000165661e-41	1	Nt5c2
1.58965251274157e-45	0.585537768512733	0.215	0.135	2.9852084536774e-41	1	Snx27
1.76159682515336e-45	1.18848848851031	0.099	0.047	3.30810267795549e-41	1	Abcc5
1.79230639067638e-45	0.778515299542207	0.154	0.087	3.36577217105118e-41	1	Herc4
1.82861635546727e-45	1.25346604650057	0.073	0.029	3.43395865393199e-41	1	Chpf2
1.8387262561404e-45	0.843646042460195	0.136	0.073	3.45294403640606e-41	1	Tmem41b
1.90057023940136e-45	1.20237793216993	0.086	0.038	3.56908085257181e-41	1	Sugp1
1.90752803302979e-45	1.06768209957525	0.094	0.043	3.58214689322665e-41	1	Tpra1
2.05679922454006e-45	0.619490441765944	0.201	0.124	3.86246326376378e-41	1	Agap1
2.12173846992031e-45	1.03529099402042	0.102	0.048	3.98441267266335e-41	1	Ccdc28a
2.36374105036274e-45	1.11500190615824	0.089	0.04	4.4388693184762e-41	1	Thoc1
2.37940621801305e-45	0.279073632477505	0.402	0.285	4.46828693680671e-41	1	Stk16
2.39450063058692e-45	1.10925753078688	0.092	0.042	4.49663273417917e-41	1	Ppox
2.78888208766189e-45	0.623210896043525	0.212	0.133	5.23724167242026e-41	1	Mgea5
2.9109225595582e-45	0.572365267010272	0.21	0.13	5.46642147459435e-41	1	Foxn3
3.10901848446898e-45	0.955199009099787	0.125	0.066	5.83842581198429e-41	1	Selenoo
3.38066429199763e-45	0.563965926016802	0.205	0.126	6.34854947394234e-41	1	Tmem259
4.08644530056508e-45	0.444972413876503	0.27	0.178	7.67393562993116e-41	1	Ggnbp1
4.67118684702912e-45	0.579974125211013	0.215	0.135	8.77202178003598e-41	1	Tulp4
5.17321336323408e-45	1.38536525846611	0.073	0.03	9.71477737481728e-41	1	Sik2
6.18670010886881e-45	0.44778840803294	0.275	0.182	1.16180041344447e-40	1	Mfsd4b1
6.34923235156823e-45	1.1939134989685	0.088	0.04	1.192322343301e-40	1	Srgap2
6.39344765724939e-45	1.37641987529001	0.067	0.026	1.20062553555486e-40	1	Pus3
6.62277504062776e-45	0.44968951129721	0.283	0.191	1.24369092487949e-40	1	Arhgef12
8.28875704691547e-45	1.50712943262008	0.058	0.021	1.55654568584026e-40	1	Mroh7
9.29370269610377e-45	1.34649678231985	0.077	0.032	1.74526442930133e-40	1	Zfp276
1.14021033704983e-44	0.799309620928808	0.146	0.081	2.14120099194587e-40	1	Xrn2
1.17738396651036e-44	0.851129256855478	0.146	0.081	2.2110093507098e-40	1	AI314180
1.18265327960564e-44	0.545808105524113	0.221	0.139	2.22090459377144e-40	1	Itga6
1.21753196218452e-44	0.859630594792758	0.137	0.074	2.28640327178631e-40	1	Arfgap2
1.27783264873132e-44	0.51589925918334	0.249	0.162	2.39964193105254e-40	1	Ces1d
1.45894124131633e-44	1.02945031099898	0.103	0.05	2.73974575706793e-40	1	Rad54l2
1.49746311897992e-44	0.93588926375415	0.139	0.076	2.81208599113239e-40	1	Rc3h2
1.60435281274362e-44	0.565705947850945	0.233	0.15	3.01281414705124e-40	1	Trim44
1.62288626631831e-44	1.00082335063251	0.108	0.053	3.04761811951916e-40	1	Rbm33
1.64128966492921e-44	1.1755081041057	0.092	0.042	3.08217786177056e-40	1	Taok2
2.11886769986168e-44	0.52031314647702	0.228	0.145	3.97902165357025e-40	1	Acot12
2.13550166850419e-44	0.856817726729171	0.115	0.058	4.01025858328402e-40	1	Utp20
2.33816109397927e-44	0.917685973640843	0.116	0.059	4.39083271838367e-40	1	Tgfbr1
2.42639940940461e-44	0.676401070347055	0.167	0.097	4.55653545092092e-40	1	Stx4a
2.46251650748011e-44	1.09272943899369	0.093	0.043	4.6243597493969e-40	1	Ankrd49
2.79462134259539e-44	0.48679711906683	0.218	0.136	5.24801941925988e-40	1	Clpx
3.11009638932093e-44	1.17957062480268	0.088	0.039	5.84045000950577e-40	1	5930430L01Rik
3.3604317397082e-44	0.476983814347641	0.276	0.185	6.31055476399802e-40	1	Dnajc13
3.89995834991185e-44	1.18387161052288	0.081	0.035	7.32373178529947e-40	1	Pomt1
4.19157682242397e-44	0.458535941169128	0.276	0.185	7.87136211482997e-40	1	Csnk2a1
4.34661039108707e-44	1.07853041618204	0.092	0.043	8.1624996534224e-40	1	Slc25a37
4.83972076027957e-44	0.743973786487776	0.151	0.085	9.088511615729e-40	1	Tug1
5.72281971559902e-44	1.14268130828628	0.093	0.043	1.07468831439234e-39	1	St7l
5.76379352862683e-44	1.33900227618387	0.074	0.031	1.08238278674083e-39	1	1810030O07Rik
6.06516877549648e-44	0.382105446899508	0.252	0.163	1.13897804435048e-39	1	Gm15638
6.27471737358117e-44	1.14412477602681	0.088	0.04	1.17832917558481e-39	1	Mtmr10
8.55108013968793e-44	0.722456126591031	0.158	0.091	1.605807339432e-39	1	Usp19
8.89959861537465e-44	0.801776821850885	0.136	0.074	1.67125562398121e-39	1	Vill
9.54469782979691e-44	1.4054531413957	0.059	0.022	1.79239880545756e-39	1	Slc28a1
9.85695530939129e-44	0.542946567236335	0.22	0.139	1.85103763755059e-39	1	Zmynd11
1.08111099540242e-43	0.856526176216883	0.141	0.078	2.03021833826621e-39	1	Tns3
1.16643767035178e-43	0.465382169793305	0.275	0.185	2.19045330115361e-39	1	Gsk3b
1.21197379884352e-43	1.05777510514405	0.114	0.059	2.27596559684824e-39	1	Fam120b
1.33637276004666e-43	0.696378229918922	0.153	0.087	2.50957440609163e-39	1	Foxo1
1.49988171568549e-43	0.948232277448225	0.115	0.059	2.81662787388578e-39	1	Plekha5
1.5123820803359e-43	1.0914702147205	0.1	0.048	2.8401023086628e-39	1	Ahdc1
1.99961563980188e-43	0.588790971599556	0.22	0.14	3.75507820998395e-39	1	Abhd2
2.02554154922662e-43	0.868542997317008	0.117	0.06	3.80376447529267e-39	1	C87436
2.22660591855732e-43	0.731095461592934	0.164	0.096	4.18134325445879e-39	1	Rchy1
2.29933235119537e-43	0.656662598162031	0.157	0.09	4.31791622230978e-39	1	Tbc1d10a
2.43825898186238e-43	0.464174653028338	0.258	0.171	4.57880654203937e-39	1	Ptprf
2.89879103309909e-43	0.907924938727509	0.108	0.054	5.44363968105678e-39	1	Fgfr4
2.96014522632836e-43	0.467281799565592	0.266	0.178	5.55885672052202e-39	1	St6galnac2
4.75281147426182e-43	0.340133958929092	0.309	0.21	8.92530466751627e-39	1	Amn
4.91491816158201e-43	0.817772549630668	0.136	0.075	9.22972481563485e-39	1	Ap5m1
7.31945258228854e-43	1.08189484938716	0.103	0.051	1.37452000042796e-38	1	Parp3
7.45535288323883e-43	0.74770077758971	0.174	0.105	1.40004071794342e-38	1	Inpp5f
8.27199232050665e-43	1.02563539726603	0.109	0.055	1.55339743786794e-38	1	Zfp326
8.34200863957684e-43	1.56154499641696	0.058	0.021	1.56654580242614e-38	1	Gm4924
8.40269257444362e-43	2.39225401662764	0.031	0.007	1.57794163855477e-38	1	Gm31774
9.52942530996664e-43	0.574377565708759	0.163	0.095	1.78953077895864e-38	1	Fam13a
1.09882051641296e-42	0.835287230420546	0.139	0.077	2.06347504777189e-38	1	Fip1l1
1.21611623933938e-42	0.613569870594159	0.186	0.113	2.28374468585542e-38	1	Srp72
1.54605947118169e-42	1.22066668755551	0.085	0.038	2.9033450809321e-38	1	Lekr1
1.57080956614605e-42	1.08565363478683	0.093	0.044	2.94982328426566e-38	1	Ice1
1.62066370640375e-42	0.888462780747828	0.118	0.062	3.04344437425561e-38	1	Dcun1d3
1.79675751897453e-42	0.449724551338486	0.263	0.174	3.37413094488228e-38	1	Pcca
1.86435049452284e-42	1.36275053904963	0.074	0.031	3.50106379366445e-38	1	Sfi1
1.94235438945241e-42	1.29764916316096	0.071	0.029	3.64754730795268e-38	1	Fam76b
2.05907417438673e-42	0.643701596838777	0.174	0.104	3.86673539208085e-38	1	Mfn1
2.11005930419949e-42	0.470751429395899	0.231	0.148	3.96248036735622e-38	1	Psme4
2.32948519175806e-42	0.854940658325756	0.141	0.079	4.37454024160246e-38	1	Tfec
2.57465161186197e-42	0.908630195555264	0.125	0.067	4.8349382619156e-38	1	Pcgf3
2.7413653914382e-42	0.707586201461141	0.164	0.097	5.1480100685818e-38	1	Tbcel
2.75582698526113e-42	0.998130133675946	0.102	0.05	5.17516749562188e-38	1	Foxp1
3.16530918287878e-42	0.940001926099272	0.112	0.057	5.94413411452806e-38	1	Cdc14b
3.24978583491793e-42	0.283044140828387	0.432	0.316	6.10277281939238e-38	1	Cubn
3.41526977328268e-42	1.24928723210974	0.075	0.032	6.41353510724754e-38	1	Ccdc191
4.05073842516189e-42	0.330324208898063	0.335	0.234	7.60688168861151e-38	1	Hgd
5.97211154880202e-42	0.930928306944357	0.113	0.058	1.12150282774953e-37	1	Fbrsl1
6.13408463915037e-42	1.39866137349672	0.072	0.03	1.15191975438605e-37	1	Srcap
6.17571332957782e-42	1.01342075721115	0.097	0.046	1.15973720616142e-37	1	Nprl2
6.33221423716115e-42	1.01938046436458	0.089	0.041	1.18912651159649e-37	1	Hsf1
6.65274093158236e-42	1.08787445507628	0.087	0.04	1.24931821954185e-37	1	Bdnf
6.70552114037531e-42	0.824962458059242	0.144	0.082	1.25922981495108e-37	1	Desi2
6.81115446835808e-42	0.708714973113747	0.148	0.084	1.27906669761296e-37	1	Vps37a
9.42077525260422e-42	1.06220475447509	0.086	0.039	1.76912738468655e-37	1	Phf1
1.1519551775598e-41	1.11400547178864	0.097	0.047	2.16325662793954e-37	1	Guf1
1.25521636550033e-41	0.751226134309368	0.139	0.077	2.35717081277307e-37	1	Cyp2d9
1.3851067453256e-41	1.2709808009575	0.079	0.035	2.60109195704695e-37	1	Ankzf1
1.39999502053436e-41	0.445659172460095	0.247	0.163	2.62905064906147e-37	1	Hsd17b11
1.45061200283671e-41	0.798656211271362	0.133	0.073	2.72410428012706e-37	1	Lrpprc
1.57524083592803e-41	1.07735717216418	0.085	0.039	2.95814476578925e-37	1	Crtc3
1.66810678391278e-41	0.934045805575408	0.126	0.068	3.13253772950981e-37	1	Kpna1
1.68005574175526e-41	0.768799518697562	0.147	0.084	3.15497667744221e-37	1	Stag1
1.68266779450067e-41	0.33028707006468	0.386	0.281	3.15988185129281e-37	1	Fhl1
1.77613080534265e-41	0.613166423095597	0.198	0.124	3.33539603935296e-37	1	Mbnl2
1.79923336131399e-41	0.577067704497561	0.178	0.107	3.37878032921154e-37	1	Tle3
1.84361447722942e-41	0.725976656162836	0.169	0.101	3.46212362678913e-37	1	Ammecr1l
1.88284865202877e-41	1.68853752526722	0.05	0.017	3.53580148364482e-37	1	Gm47438
1.89241239182849e-41	0.60598748937609	0.196	0.122	3.55376123061472e-37	1	Taok1
1.90682397042967e-41	0.821848922019126	0.128	0.069	3.58082473406987e-37	1	Unkl
1.91638416766053e-41	1.19794953579098	0.081	0.036	3.59877782844972e-37	1	Naa16
1.9214767198355e-41	0.483592883299131	0.218	0.139	3.60834113217909e-37	1	Apeh
1.98333968683632e-41	1.27589849513563	0.075	0.032	3.72451359790993e-37	1	Lrrc45
2.05111790550276e-41	0.85718920343013	0.102	0.05	3.85179431474364e-37	1	Skiv2l
2.13150355271456e-41	0.894360923083341	0.117	0.062	4.00275052164267e-37	1	Tsc22d2
2.30354240441623e-41	0.527981121479064	0.228	0.149	4.32582228125324e-37	1	Scly
2.43656962328615e-41	2.06914692794146	0.037	0.01	4.57563409556906e-37	1	Ctnna2
2.6694254190772e-41	1.25013646699691	0.086	0.04	5.01291399448507e-37	1	Tet3
2.93394777944454e-41	0.695240744063839	0.167	0.099	5.5096605350189e-37	1	Gtf3c2
3.03785997543633e-41	1.07376118679636	0.086	0.04	5.70479724787188e-37	1	Mapk8ip3
3.17608231682426e-41	0.92048374049245	0.121	0.064	5.96436498276429e-37	1	Mga
3.24311071857864e-41	0.619796218296575	0.181	0.111	6.09023761841884e-37	1	Vwa8
3.54259457006475e-41	0.664915803426199	0.178	0.108	6.6526383431246e-37	1	Ncoa3
3.61931608417914e-41	0.574437922022043	0.188	0.116	6.79671367448e-37	1	Fxr1
3.68915577035889e-41	0.604046686322965	0.2	0.126	6.92786562115696e-37	1	Zfp24
3.73250543800264e-41	0.601303145411518	0.176	0.106	7.00927196202515e-37	1	Rdh10
4.10671376110549e-41	1.16728058891694	0.088	0.041	7.71199777198e-37	1	Caap1
4.33248603518472e-41	1.15059413307972	0.077	0.033	8.13597552547338e-37	1	Csgalnact1
4.43190351087795e-41	0.718801321091633	0.136	0.076	8.3226716030777e-37	1	Sh3tc1
4.49187830178566e-41	0.507685199482468	0.225	0.146	8.43529826292328e-37	1	Slc35d1
4.67525332830614e-41	0.902151849463446	0.108	0.055	8.7796582252261e-37	1	Herc2
4.85708503731264e-41	0.678500677094711	0.145	0.082	9.1211199915694e-37	1	Bet1l
4.97415169543509e-41	0.522405192935356	0.214	0.137	9.34095946885756e-37	1	Lrrc8d
5.00477562137658e-41	0.252801609530784	0.451	0.33	9.39846813938308e-37	1	Serpinf2
6.48110931202846e-41	0.832216666069938	0.144	0.082	1.21708751770582e-36	1	Rbms1
7.38085504342059e-41	1.19337964966337	0.077	0.033	1.38605076860395e-36	1	Gan
7.63910288471877e-41	0.512904340700981	0.218	0.14	1.43454713072134e-36	1	Dync1li1
9.22531600465005e-41	1.10406521260033	0.086	0.04	1.73242209251323e-36	1	Senp7
9.46555849473924e-41	1.02633072796647	0.104	0.053	1.77753722972708e-36	1	Ctdspl2
9.68674672958893e-41	0.989869177688084	0.098	0.048	1.81907416834951e-36	1	Efna1
9.75509235383488e-41	0.516691763110745	0.211	0.134	1.83190879312665e-36	1	Glb1l2
1.00617584187302e-40	1.1247881619121	0.083	0.038	1.88949761345335e-36	1	Slc7a6os
1.0689481015392e-40	0.747108299067089	0.152	0.088	2.00737763988046e-36	1	Prkd3
1.20740720623452e-40	1.21453683722424	0.071	0.03	2.26738999258781e-36	1	Pan2
1.33988486277056e-40	0.571998405756824	0.179	0.109	2.51616978379683e-36	1	Pi4ka
1.35895178365219e-40	0.481389043246504	0.231	0.15	2.55197555452045e-36	1	Ppp2r3a
1.39049703913951e-40	0.649136090962621	0.172	0.103	2.61121438980009e-36	1	Synrg
1.49526795466459e-40	1.3504435480549	0.075	0.033	2.80796369206464e-36	1	Erc1
1.57906020574304e-40	0.411992392828315	0.279	0.191	2.96531716036485e-36	1	Rere
1.65918379481097e-40	0.262795340766449	0.339	0.238	3.11578124827553e-36	1	Gclc
1.73647872884991e-40	2.21208635189242	0.031	0.007	3.26093340490725e-36	1	Gm28424
1.8702212282495e-40	0.398082772198333	0.282	0.193	3.51208844452973e-36	1	Cpt1a
2.24357381569618e-40	2.14324740925332	0.035	0.009	4.21320726849586e-36	1	Gm26734
2.28137714063442e-40	0.985879264654429	0.108	0.056	4.28419813239737e-36	1	Rlim
2.69751226621402e-40	0.847651839585467	0.128	0.07	5.0656582847233e-36	1	Apbb2
2.75380586644334e-40	0.65436362644265	0.182	0.113	5.17137203659394e-36	1	Add1
2.8105061402737e-40	1.03262463415133	0.093	0.045	5.27784948081998e-36	1	Rsbn1
2.95537805040564e-40	0.943024369617815	0.119	0.063	5.54990444085676e-36	1	Zfyve16
2.97540016828252e-40	0.65209741399595	0.163	0.097	5.58750397601774e-36	1	Nrd1
3.04359515811477e-40	0.463364283070644	0.258	0.174	5.71556734742372e-36	1	Nmt1
3.19209884657017e-40	0.3884461865974	0.276	0.186	5.99444242397413e-36	1	Paqr9
3.27007037960984e-40	0.601008351939945	0.192	0.121	6.14086516586933e-36	1	Kif1b
3.43989718298812e-40	0.689244680545789	0.151	0.087	6.45978291993339e-36	1	Stxbp2
3.61135839789744e-40	0.971378782733201	0.096	0.047	6.7817699354116e-36	1	Xpo4
3.82871910828105e-40	0.579690308041839	0.185	0.113	7.18995161344099e-36	1	Dnajc22
3.85099512581657e-40	1.35751575928862	0.064	0.026	7.23178374677093e-36	1	Gm26825
4.02153090916152e-40	0.774481805945842	0.157	0.093	7.55203289431441e-36	1	Pcgf5
4.1150293562822e-40	1.17823990118682	0.075	0.033	7.72761362816234e-36	1	Odf2
4.23059700908516e-40	0.497686376409361	0.223	0.144	7.94463812336102e-36	1	Gpbp1l1
5.7592681858321e-40	0.272493263001507	0.37	0.266	1.08153297261741e-35	1	Tmem106b
6.97886296566776e-40	0.662522838501116	0.164	0.097	1.31056067632275e-35	1	Yae1d1
7.71493322087371e-40	1.46329739543056	0.06	0.023	1.44878730954787e-35	1	Mfsd10
7.89524078912528e-40	0.877340177358671	0.114	0.06	1.48264726778984e-35	1	Ghdc
8.35994917016427e-40	1.05621054028184	0.089	0.042	1.56991485466515e-35	1	Zmym4
9.51234502847371e-40	0.93075726293235	0.101	0.051	1.78632327289708e-35	1	Nat8f5
9.74623640244939e-40	1.0804021928601	0.096	0.048	1.83024573401597e-35	1	Zfp945
1.03718261262043e-39	0.343483899271135	0.325	0.229	1.9477252282399e-35	1	Chdh
1.05059639973556e-39	0.667256500226142	0.156	0.092	1.97291497906341e-35	1	Slc25a20
1.08158525216077e-39	0.720352384282527	0.159	0.094	2.03110894503272e-35	1	Gnl3
1.09313954875678e-39	1.26771100880458	0.072	0.031	2.05280675861036e-35	1	Gm49359
1.11923386388397e-39	1.21855512659294	0.084	0.039	2.1018092729877e-35	1	Riok1
1.18880594667763e-39	0.685827537251077	0.172	0.105	2.23245868726593e-35	1	Ufsp2
1.28414591029207e-39	1.14435135570421	0.085	0.04	2.41149760493748e-35	1	Ago3
1.44509393341211e-39	0.794743634220265	0.105	0.053	2.71374189755461e-35	1	Vwa1
1.44628982501804e-39	0.950971071637337	0.092	0.044	2.71598766240138e-35	1	Map2k6
1.62465057098283e-39	1.16284887357056	0.086	0.041	3.05093130724865e-35	1	Pogz
1.95069032018742e-39	0.870512671374795	0.101	0.051	3.66320135227995e-35	1	B3galnt2
1.96767069369611e-39	0.615211623402899	0.171	0.103	3.69508879569192e-35	1	Rmnd1
1.96878925330485e-39	1.17952001113966	0.078	0.035	3.69718933878118e-35	1	Shprh
2.0812347327146e-39	0.998130536464611	0.094	0.046	3.90835070456476e-35	1	Dstyk
2.15412581740815e-39	0.788251111854254	0.146	0.085	4.04523287251077e-35	1	Isoc2a
2.25705557253884e-39	0.693305568012194	0.129	0.071	4.23852465967069e-35	1	Sucnr1
2.63682812839143e-39	0.57800371121341	0.214	0.14	4.95169954230627e-35	1	Gspt1
2.7591359560503e-39	1.00356454194321	0.11	0.058	5.18138141186685e-35	1	Ascc3
2.93027171384916e-39	0.598254694438711	0.17	0.103	5.50275725143733e-35	1	Osgin1
3.33099521518778e-39	0.450493843944517	0.228	0.149	6.25527591460113e-35	1	3830406C13Rik
3.37911553659361e-39	0.617158583346881	0.162	0.097	6.34564106616914e-35	1	Ago2
3.56578728600722e-39	1.59577035908965	0.047	0.016	6.69619194439297e-35	1	Gm6598
3.62072270248659e-39	1.17526745563569	0.076	0.034	6.79935516299957e-35	1	Scai
3.7847131387307e-39	0.752924972579623	0.138	0.079	7.10731280322238e-35	1	Clock
3.87345747014189e-39	1.42238749473134	0.059	0.023	7.27396578317945e-35	1	Gm45184
4.05041343995997e-39	1.21650794136534	0.078	0.035	7.60627139890083e-35	1	Gnl2
4.61629940980719e-39	1.02589602086869	0.088	0.042	8.66894866167693e-35	1	Zfp809
4.78373087483191e-39	0.415159888120923	0.276	0.186	8.98336820984684e-35	1	Cyp4a14
5.46563654068597e-39	0.338328474385287	0.304	0.212	1.02639188597542e-34	1	Bhmt2
5.75121553898792e-39	0.552680671095012	0.208	0.134	1.08002076606654e-34	1	Mob4
5.76324342806918e-39	1.29038483023181	0.071	0.031	1.08227948335711e-34	1	Ncapd3
5.7823971962027e-39	1.29607972306237	0.071	0.031	1.08587636947491e-34	1	Zer1
6.11788083040628e-39	0.983674328463205	0.098	0.049	1.148876841142e-34	1	Tsr3
6.23995478812282e-39	1.04119106756214	0.092	0.045	1.17180110966158e-34	1	Clk3
6.62757914102129e-39	1.16029946889692	0.069	0.029	1.24459308689239e-34	1	Zfp738
6.74201295641264e-39	1.05820661214114	0.096	0.048	1.26608261308473e-34	1	Tpp2
7.26020177807251e-39	0.730504194976018	0.144	0.083	1.36339329190424e-34	1	1110038F14Rik
7.38852538153986e-39	1.09844575748079	0.09	0.044	1.38749118139937e-34	1	Apc
7.56617194697032e-39	1.15549046665597	0.074	0.033	1.42085142992156e-34	1	Lrrcc1
8.98832485413067e-39	0.701692257588417	0.14	0.08	1.6879175243572e-34	1	Pikfyve
9.24506201995189e-39	0.836415090147427	0.122	0.067	1.73613019672677e-34	1	Mob3b
9.44240529469894e-39	1.56428976958374	0.049	0.017	1.77318929029151e-34	1	Acrbp
9.52444501870749e-39	0.672748990184121	0.128	0.07	1.78859553006308e-34	1	Lbr
9.53798629844502e-39	0.605182695262931	0.2	0.129	1.79113844698499e-34	1	Wac
9.84885325331467e-39	1.02310767833467	0.091	0.044	1.84951615243996e-34	1	Pip5k1a
1.04502400403312e-38	0.677964399607006	0.122	0.066	1.96245057717379e-34	1	Hpd
1.10263902536156e-38	1.07682022257395	0.077	0.034	2.07064582572648e-34	1	Dennd3
1.20411430276844e-38	1.01480836900824	0.081	0.037	2.26120624916886e-34	1	Tecpr1
1.27595521633559e-38	0.894059461802446	0.102	0.052	2.3961163007566e-34	1	Ppid
1.34642004749702e-38	1.23732140564921	0.067	0.028	2.52844220719466e-34	1	Hexdc
1.3969445608009e-38	0.925796401693263	0.089	0.043	2.62332219072802e-34	1	Arhgap26
1.44514458761512e-38	0.765089168699778	0.141	0.082	2.71383702108244e-34	1	Zzz3
1.45364372424411e-38	0.486769601269388	0.212	0.137	2.72979754975802e-34	1	Sec31a
1.45395731732021e-38	0.89261989794526	0.117	0.063	2.73038644619562e-34	1	Hdac6
1.48432723522788e-38	0.9951550205161	0.096	0.048	2.78741811503443e-34	1	Rai14
1.55517846907114e-38	0.677202894616989	0.164	0.099	2.9204696470687e-34	1	Thrap3
1.58711954765836e-38	1.24571654934756	0.068	0.029	2.98045179854763e-34	1	Notum
1.66463897662257e-38	0.450510310074528	0.147	0.084	3.12602553419952e-34	1	Cxcl1
1.7288997012894e-38	0.885352063253407	0.116	0.062	3.24670074905137e-34	1	Sh3tc2
1.9115537888823e-38	0.82774957611931	0.132	0.075	3.58970686014207e-34	1	Cdc42bpa
2.0073543989592e-38	0.554648263261446	0.175	0.107	3.76961082580548e-34	1	Tnpo3
2.02785380586749e-38	1.0365420595344	0.094	0.047	3.80810666203856e-34	1	Farsa
2.35433528898979e-38	0.887881916390934	0.108	0.057	4.42120623919393e-34	1	Nvl
2.39062272975744e-38	0.785619014668246	0.141	0.081	4.48935042421149e-34	1	Nedd9
2.40842005098997e-38	0.629943877516114	0.164	0.099	4.52277201375406e-34	1	B4galt1
2.64927118314433e-38	0.515631598742359	0.19	0.119	4.97506635482675e-34	1	Atxn1
3.24842212648819e-38	0.428689824962883	0.234	0.155	6.10021191133217e-34	1	Dmtn
3.32979635230976e-38	0.804978793314032	0.113	0.06	6.2530245700025e-34	1	Gm42067
3.35450068719719e-38	0.717972863127371	0.131	0.074	6.2994168404876e-34	1	Ncoa2
3.40957778028323e-38	1.48581665112141	0.062	0.025	6.40284611359387e-34	1	Tmco6
3.56617371254996e-38	0.871160748134617	0.112	0.059	6.69691761479758e-34	1	Dguok
